851071270 168644428 221517262793  66020 172354605 parentesis_s: 11522186542373318836 
934743206 203434578 241697405824  65464 207910138 parentesis_s: 5861751110311597486 
878592020 179727547 224222514961  65843 183681553 parentesis_s: 11522186542362235717 
1007332848 236257786 181647740409  64938 241455457 parentesis_s: 5861751110278774278 
826635939 159099459 267290582716  66173 162599647 parentesis_s: 11522186542382863805 
835991575 162721125 264420327393  66115 166300989 parentesis_s: 11522186542379242139 
1005143570 235231964 198098636354  64955 240407067 parentesis_s: 5861751110279800100 
782593695 142597800 270857479493  66437 145734951 parentesis_s: 11522186542399365464 
877458553 179264115 215831753363  65850 183207925 parentesis_s: 11522186542362699149 
756766293 133340997 301855736905  66585 136274498 parentesis_s: 11522186542408622267 
753678820 132255201 297354860680  66602 135164815 parentesis_s: 11522186542409708063 
824052874 158106707 271537694515  66189 161585054 parentesis_s: 11522186542383856557 
781452831 142182346 243643099884  66444 145310357 parentesis_s: 11522186542399780918 
772698322 139014492 273021644297  66494 142072810 parentesis_s: 11522186542402948772 
855897761 170562643 267300143796  65990 174315021 parentesis_s: 11522186542371400621 
777196773 140637816 330653545251  66468 143731847 parentesis_s: 11522186542401325448 
796448783 147691616 336654166023  66355 150940831 parentesis_s: 11522186542394271648 
792688641 146300364 293399390920  66378 149518971 parentesis_s: 11522186542395662900 
962213997 215567596 203809039379  65269 220310083 parentesis_s: 5861751110299464468 
1012035577 238468872 148033401284  64903 243715187 parentesis_s: 5861751110276563192 
1062391975 262790524 138860182307  64514 268571915 parentesis_s: 201315678225310340 
736184632 126186714 338443064800  66700 128962821 parentesis_s: 17182621974442707750 
860091845 172238327 249882923933  65963 176027570 parentesis_s: 11522186542369724937 
1039816757 251740889 210783349871  64691 257279188 parentesis_s: 5861751110263291175 
834473440 162130669 211793141921  66124 165697543 parentesis_s: 11522186542379832595 
821640566 157182388 233856953239  66204 160640400 parentesis_s: 11522186542384780876 
1009802332 237417581 155668454076  64920 242640767 parentesis_s: 5861751110277614483 
948316382 209385519 192715674109  65368 213992000 parentesis_s: 5861751110305646545 
843989290 165849440 256022231835  66065 169498127 parentesis_s: 11522186542376113824 
1071888393 267509540 180713962080  64438 273394749 parentesis_s: 201315678220591324 
732481272 124920349 371319541115  66720 127668596 parentesis_s: 17182621974443974115 
839889169 164241952 275482430915  66091 167855274 parentesis_s: 11522186542377721312 
933161408 202746645 196022868520  65475 207207071 parentesis_s: 5861751110312285419 
745123616 129269716 312936275992  66650 132113649 parentesis_s: 17182621974439624748 
795876756 147479542 257470196858  66359 150724091 parentesis_s: 11522186542394483722 
871650296 176898724 228241018761  65888 180790495 parentesis_s: 11522186542365064540 
966477149 217482000 233129058569  65239 222266603 parentesis_s: 5861751110297550064 
978861355 223091233 200532543974  65149 227999240 parentesis_s: 5861751110291940831 
1021172679 242794314 200181261891  64834 248135788 parentesis_s: 5861751110272237750 
919119833 196690966 221152069318  65571 201018167 parentesis_s: 11522186542345272298 
847615036 167277466 210339211796  66042 170957570 parentesis_s: 11522186542374685798 
804463092 150678881 288041798943  66308 153993816 parentesis_s: 11522186542391284383 
870209669 176314466 189945769392  65897 180193384 parentesis_s: 11522186542365648798 
1007804810 236479224 168771422330  64935 241681766 parentesis_s: 5861751110278552840 
748551476 130461834 285829359666  66631 133331994 parentesis_s: 17182621974438432630 
873577236 177681722 255147866160  65876 181590719 parentesis_s: 11522186542364281542 
961394437 215200535 225651824988  65275 219934946 parentesis_s: 5861751110299831529 
741331975 127957457 326480391255  66671 130772521 parentesis_s: 17182621974440937007 
878136700 179541312 238695058477  65846 183491220 parentesis_s: 11522186542362421952 
907567476 191777647 201090355043  65650 195996755 parentesis_s: 11522186542350185617 
720140295 120746447 348149351203  66787 123402868 parentesis_s: 17182621974448148017 
767069656 136996586 281420955522  66527 140010510 parentesis_s: 11522186542404966678 
798111461 148308906 243118577410  66346 151571701 parentesis_s: 11522186542393654358 
960440927 214773876 208994449084  65282 219498901 parentesis_s: 5861751110300258188 
778359921 141059087 293384234979  66462 144162386 parentesis_s: 11522186542400904177 
732040812 124770158 323910118923  66722 127515101 parentesis_s: 17182621974444124306 
863214995 173491455 232507758767  65943 177308266 parentesis_s: 11522186542368471809 
1020270024 242365273 159046240815  64841 247697308 parentesis_s: 5861751110272666791 
816095427 155067943 247588875176  66237 158479437 parentesis_s: 11522186542386895321 
934044646 203130627 198847419535  65468 207599500 parentesis_s: 5861751110311901437 
727711237 123298644 350399832162  66746 126011214 parentesis_s: 17182621974445595820 
834917439 162303245 254612107929  66122 165873916 parentesis_s: 11522186542379660019 
1069292734 266215519 171255159069  64459 272072260 parentesis_s: 201315678221885345 
1024386585 244324997 160201267180  64809 249700146 parentesis_s: 5861751110270707067 
892988576 185665813 189488074978  65748 189750460 parentesis_s: 11522186542356297451 
975254449 221450170 176998749157  65175 226322073 parentesis_s: 5861751110293581894 
912705470 193955207 216531599952  65615 198222221 parentesis_s: 11522186542348008057 
1061761824 262478871 182413183109  64519 268253406 parentesis_s: 5861751110252553193 
923943892 198761074 217753137849  65538 203133817 parentesis_s: 11522186542343202190 
886327777 182906381 232346584684  65792 186930321 parentesis_s: 11522186542359056883 
905517775 190912382 222541306097  65664 195112454 parentesis_s: 11522186542351050882 
759648990 134358785 276006931180  66569 137314678 parentesis_s: 11522186542407604479 
759790056 134408690 299932471657  66568 137365681 parentesis_s: 11522186542407554574 
785063332 143499214 301819596183  66423 146656196 parentesis_s: 11522186542398464050 
753566648 132215836 300492601042  66603 135124584 parentesis_s: 11522186542409747428 
778063418 140951639 271843572038  66463 144052575 parentesis_s: 11522186542401011625 
758658310 134008571 305498847980  66574 136956759 parentesis_s: 11522186542407954693 
720359557 120819986 363501231546  66785 123478025 parentesis_s: 17182621974448074478 
908374250 192118756 205720150270  65645 196345368 parentesis_s: 11522186542349844508 
997173874 231516485 212972192687  65014 236609847 parentesis_s: 5861751110283515579 
927165545 200149591 257878822055  65516 204552881 parentesis_s: 5861751110314882473 
760452061 134643012 294817957978  66564 137605158 parentesis_s: 11522186542407320252 
917037871 195800898 194084021143  65586 200108517 parentesis_s: 11522186542346162366 
864768682 174116546 242646078133  65933 177947109 parentesis_s: 11522186542367846718 
721618481 121242653 314177530515  66779 123909991 parentesis_s: 17182621974447651811 
902493989 189639488 235233241806  65684 193811556 parentesis_s: 11522186542352323776 
1015730210 240213204 184635764359  64875 245497894 parentesis_s: 5861751110274818860 
1021903825 243142113 192367901737  64828 248491239 parentesis_s: 5861751110271889951 
1068241652 265692413 155401812345  64467 271537646 parentesis_s: 201315678222408451 
758901974 134094666 315090059731  66573 137044748 parentesis_s: 11522186542407868598 
810902366 153100734 243592457149  66269 156468950 parentesis_s: 11522186542388862530 
860423035 172370997 237102058549  65961 176163158 parentesis_s: 11522186542369592267 
1014651610 239703312 208300836744  64883 244976784 parentesis_s: 5861751110275328752 
742685015 128424966 274095211405  66664 131250315 parentesis_s: 17182621974440469498 
744943287 129207154 329079827794  66651 132049711 parentesis_s: 17182621974439687310 
818228926 155879784 259615419760  66224 159309139 parentesis_s: 11522186542386083480 
773120828 139166557 275561882635  66492 142228221 parentesis_s: 11522186542402796707 
901464185 189206953 192511681680  65691 193369505 parentesis_s: 11522186542352756311 
791799951 145972511 275115909888  66383 149183906 parentesis_s: 11522186542395990753 
904770874 190597571 180541462682  65669 194790717 parentesis_s: 11522186542351365693 
851351132 168755359 241515323679  66018 172467976 parentesis_s: 11522186542373207905 
733508478 125270962 333017479421  66714 128026923 parentesis_s: 17182621974443623502 
1054031231 258670615 171781676517  64580 264361368 parentesis_s: 5861751110256361449 
792757760 146325879 260131662523  66377 149545048 parentesis_s: 11522186542395637385 
740005531 127499966 346765300442  66679 130304965 parentesis_s: 17182621974441394498 
717755813 119948155 354004194077  66799 122587014 parentesis_s: 17182621974448946309 
1026974877 245561217 147441138987  64790 250963563 parentesis_s: 5861751110269470847 
829797784 160318883 233627173822  66153 163845898 parentesis_s: 11522186542381644381 
764956725 136242897 308103782951  66539 139240240 parentesis_s: 11522186542405720367 
833466954 161739802 283809358568  66131 165298077 parentesis_s: 11522186542380223462 
761661757 135071722 319306947433  66557 138043299 parentesis_s: 11522186542406891542 
764667432 136139868 271796801826  66540 139134945 parentesis_s: 11522186542405823396 
880898546 180672446 256767313642  65828 184647239 parentesis_s: 11522186542361290818 
834661770 162203859 225662499892  66123 165772343 parentesis_s: 11522186542379759405 
1071790619 267460739 161873067527  64439 273344875 parentesis_s: 201315678220640125 
779677591 141537083 280188950188  66454 144650898 parentesis_s: 11522186542400426181 
722906415 121675824 337418628431  66772 124352692 parentesis_s: 17182621974447218640 
899954717 188573843 209713023677  65701 192722467 parentesis_s: 11522186542353389421 
794836298 147094191 248306545657  66365 150330263 parentesis_s: 11522186542394869073 
816915194 155379631 251873185482  66232 158797982 parentesis_s: 11522186542386583633 
777850720 140874586 333721454092  66465 143973826 parentesis_s: 11522186542401088678 
864061441 173831864 252177392014  65937 177656164 parentesis_s: 11522186542368131400 
1003764649 234586994 192409891258  64965 239747907 parentesis_s: 5861751110280445070 
790544041 145509811 297950554197  66390 148711026 parentesis_s: 11522186542396453453 
988598317 227551588 199519328558  65078 232557722 parentesis_s: 5861751110287480476 
818660533 156044277 234527148159  66222 159477251 parentesis_s: 11522186542385918987 
889733449 184314700 232485797873  65769 188369623 parentesis_s: 11522186542357648564 
794313506 146900756 263102444166  66368 150132572 parentesis_s: 11522186542395062508 
743542161 128721572 288087251681  66659 131553446 parentesis_s: 17182621974440172892 
968979630 218609702 225857026760  65221 223419115 parentesis_s: 5861751110296422362 
749965042 130955028 310554834511  66623 133836038 parentesis_s: 17182621974437939436 
739427867 127300985 307622058179  66682 130101606 parentesis_s: 17182621974441593479 
727121840 123098997 352684375754  66749 125807174 parentesis_s: 17182621974445795467 
853018740 169417115 303030651318  66008 173144291 parentesis_s: 11522186542372546149 
874045000 177872055 207948107338  65873 181785240 parentesis_s: 11522186542364091209 
751357338 131441710 314203617178  66615 134333427 parentesis_s: 11522186542410521554 
732447416 124908801 310663416648  66720 127656794 parentesis_s: 17182621974443985663 
963828053 216291406 212432401256  65258 221049816 parentesis_s: 5861751110298740658 
831270846 160888586 271346976261  66144 164428134 parentesis_s: 11522186542381074678 
1063675483 263425878 157851849432  64504 269221247 parentesis_s: 201315678224674986 
852357725 169154650 250254040009  66012 172876052 parentesis_s: 11522186542372808614 
723416426 121847569 288229656993  66769 124528215 parentesis_s: 17182621974447046895 
768636184 137556712 286810042536  66518 140582959 parentesis_s: 11522186542404406552 
870106416 176272628 206491662869  65898 180150625 parentesis_s: 11522186542365690636 
990845823 228587408 173178041692  65061 233616330 parentesis_s: 5861751110286444656 
754851957 132667244 298549127990  66596 135585923 parentesis_s: 11522186542409296020 
791685170 145930193 282437449880  66384 149140657 parentesis_s: 11522186542396033071 
934234073 203213026 233226271783  65467 207683712 parentesis_s: 5861751110311819038 
1068553424 265847523 118619371931  64465 271696168 parentesis_s: 201315678222253341 
955430945 212539055 175035210627  65318 217214914 parentesis_s: 5861751110302493009 
1066924009 265037371 213610820798  64478 270868193 parentesis_s: 201315678223063493 
857809525 171325444 263122116346  65977 175094603 parentesis_s: 11522186542370637820 
805786955 151175217 286950198580  66300 154501071 parentesis_s: 11522186542390788047 
1059923720 261570860 143834364622  64533 267325418 parentesis_s: 5861751110253461204 
910468526 193005645 224403274718  65630 197251769 parentesis_s: 11522186542348957619 
1056555724 259911175 154873069358  64560 265629220 parentesis_s: 5861751110255120889 
781080026 142046717 273982633870  66446 145171744 parentesis_s: 11522186542399916547 
806517415 151449428 247965579278  66295 154781315 parentesis_s: 11522186542390513836 
764447245 136061476 293456537327  66542 139054828 parentesis_s: 11522186542405901788 
852375295 169161624 255091932156  66012 172883179 parentesis_s: 11522186542372801640 
823750029 157990518 246959292890  66191 161466309 parentesis_s: 11522186542383972746 
931137832 201868280 237696405399  65489 206309382 parentesis_s: 5861751110313163784 
1055711321 259495897 183182857228  64567 265204806 parentesis_s: 5861751110255536167 
755522949 132903206 284494510660  66592 135827076 parentesis_s: 11522186542409060058 
795074298 147182294 270209594248  66364 150420304 parentesis_s: 11522186542394780970 
731677435 124646320 340013054453  66724 127388539 parentesis_s: 17182621974444248144 
963404113 216101176 202356431257  65261 220855401 parentesis_s: 5861751110298930888 
833103095 161598615 229070306734  66133 165153784 parentesis_s: 11522186542380364649 
985626353 226185495 251052192591  65100 231161575 parentesis_s: 5861751110288846569 
997706099 231763687 207239054191  65010 236862488 parentesis_s: 5861751110283268377 
782199616 142454225 303408467507  66439 145588217 parentesis_s: 11522186542399509039 
768288008 137432120 280778390207  66520 140455626 parentesis_s: 11522186542404531144 
1028925736 246495048 159248089262  64775 251917939 parentesis_s: 5861751110268537016 
949621701 209962337 194863191492  65359 214581508 parentesis_s: 5861751110305069727 
735869735 126078787 322281952141  66701 128852520 parentesis_s: 17182621974442815677 
759027091 134138885 266812968872  66572 137089940 parentesis_s: 11522186542407824379 
797076402 147924476 306991953212  66352 151178814 parentesis_s: 11522186542394038788 
1034210208 249033503 136573696582  64734 254512240 parentesis_s: 5861751110265998561 
961295293 215156152 214577079316  65276 219889587 parentesis_s: 5861751110299875912 
917235570 195885331 207741942076  65584 200194808 parentesis_s: 11522186542346077933 
1013957288 239375369 217212296859  64889 244641627 parentesis_s: 5861751110275656695 
720255471 120785074 304432128576  66786 123442345 parentesis_s: 17182621974448109390 
726723332 122964103 357138375952  66751 125669313 parentesis_s: 17182621974445930361 
774731506 139747026 274382083437  66483 142821460 parentesis_s: 11522186542402216238 
834188228 162019859 275270745256  66126 165584295 parentesis_s: 11522186542379943405 
830408010 160554764 244169303478  66150 164086968 parentesis_s: 11522186542381408500 
898342310 187898731 220022715455  65712 192032503 parentesis_s: 11522186542354064533 
796893661 147856657 274318593529  66353 151109503 parentesis_s: 11522186542394106607 
845546038 166461826 231797961742  66055 170123986 parentesis_s: 11522186542375501438 
800478996 149190105 310170298957  66331 152472287 parentesis_s: 11522186542392773159 
828757830 159917292 275786029935  66160 163435472 parentesis_s: 11522186542382045972 
766597783 136828087 305563229169  66529 139838304 parentesis_s: 11522186542405135177 
1029947925 246985053 161496108455  64767 252418724 parentesis_s: 5861751110268047011 
947015205 208811321 187170489334  65378 213405170 parentesis_s: 5861751110306220743 
893355154 185818278 217922502889  65745 189906280 parentesis_s: 11522186542356144986 
802173139 149822268 280358500215  66321 153118357 parentesis_s: 11522186542392140996 
839781621 164199893 243180750083  66091 167812290 parentesis_s: 11522186542377763371 
970684534 219379659 198722556712  65208 224206011 parentesis_s: 5861751110295652405 
870100535 176270245 245815093810  65898 180148190 parentesis_s: 11522186542365693019 
947368120 208966982 186898968364  65375 213564255 parentesis_s: 5861751110306065082 
860079735 172233476 234951875435  65963 176022612 parentesis_s: 11522186542369729788 
793137379 146466051 285002426909  66375 149688304 parentesis_s: 11522186542395497213 
893921930 186054133 189764420690  65742 190147323 parentesis_s: 11522186542355909131 
752202732 131737662 287248499939  66611 134635890 parentesis_s: 11522186542410225602 
806291644 151364648 310683338262  66297 154694670 parentesis_s: 11522186542390598616 
799246092 148730891 268172772901  66339 152002970 parentesis_s: 11522186542393232373 
865985429 174606862 230912105134  65925 178448212 parentesis_s: 11522186542367356402 
974662068 221181229 188542254671  65180 226047216 parentesis_s: 5861751110293850835 
724700809 122280619 342688249884  66762 124970792 parentesis_s: 17182621974446613845 
1042867919 253220437 160436286202  64667 258791286 parentesis_s: 5861751110261811627 
750737106 131224794 317618328835  66619 134111739 parentesis_s: 17182621974437669670 
817924995 155764002 232631150711  66226 159190810 parentesis_s: 11522186542386199262 
939650531 205576215 159458408623  65429 210098891 parentesis_s: 5861751110309455849 
932294367 202370059 198143783628  65481 206822200 parentesis_s: 5861751110312662005 
1020391676 242423073 158430362775  64840 247756380 parentesis_s: 5861751110272608991 
771024279 138412797 239521509000  66504 141457878 parentesis_s: 11522186542403550467 
740859946 127794560 306800212113  66674 130606040 parentesis_s: 17182621974441099904 
1065214167 264188559 168851065184  64492 270000707 parentesis_s: 201315678223912305 
721977036 121363168 329334379870  66777 124033157 parentesis_s: 17182621974447531296 
1055764705 259522141 153322941921  64566 265231628 parentesis_s: 5861751110255509923 
869269805 175933817 216122943582  65904 179804360 parentesis_s: 11522186542366029447 
722752350 121623966 307709982234  66773 124299693 parentesis_s: 17182621974447270498 
837035051 163127592 257542491130  66108 166716399 parentesis_s: 11522186542378835672 
729381047 123865136 307029037553  66737 126590168 parentesis_s: 17182621974445029328 
839890394 164242431 232408007678  66091 167855764 parentesis_s: 11522186542377720833 
843183143 165532765 272861565645  66070 169174485 parentesis_s: 11522186542376430499 
1023465001 243885584 174508327648  64816 249251066 parentesis_s: 5861751110271146480 
755787369 132996250 295692730389  66591 135922167 parentesis_s: 11522186542408967014 
978468023 222911981 210414722009  65152 227816044 parentesis_s: 5861751110292120083 
809120930 152428792 245661704466  66280 155782225 parentesis_s: 11522186542389534472 
839319259 164019134 222586209254  66094 167627554 parentesis_s: 11522186542377944130 
797059685 147918272 274062308902  66352 151172473 parentesis_s: 11522186542394044992 
741831257 128129872 308791436084  66668 130948729 parentesis_s: 17182621974440764592 
978381191 222872419 159850369774  65153 227775612 parentesis_s: 5861751110292159645 
776231704 140288765 316003501709  66474 143375117 parentesis_s: 11522186542401674499 
815609841 154883464 266157721149  66240 158290900 parentesis_s: 11522186542387079800 
855250654 170304831 240936477346  65994 174051537 parentesis_s: 11522186542371658433 
728530292 123576351 300219420590  66741 126295030 parentesis_s: 17182621974445318113 
813555647 154104267 250972791455  66253 157494560 parentesis_s: 11522186542387858997 
847438337 167207730 274513360506  66043 170886300 parentesis_s: 11522186542374755534 
883064214 181561896 226507372113  65814 185556257 parentesis_s: 11522186542360401368 
756610200 133285996 300502059330  66586 136218287 parentesis_s: 11522186542408677268 
858660396 171665492 287067469064  65972 175442132 parentesis_s: 11522186542370297772 
727962351 123383753 329417782742  66744 126098195 parentesis_s: 17182621974445510711 
925596382 199472685 211663870826  65527 203861084 parentesis_s: 5861751110315559379 
924510009 199004718 252212689822  65534 203382821 parentesis_s: 5861751110316027346 
787897052 144537017 302565512153  66406 147716831 parentesis_s: 11522186542397426247 
729825784 124016235 352721037790  66734 126744592 parentesis_s: 17182621974444878229 
1031700583 247826355 171349951753  64753 253278534 parentesis_s: 5861751110267205709 
813561565 154106509 272466287078  66253 157496852 parentesis_s: 11522186542387856755 
877518319 179288536 215008969000  65850 183232883 parentesis_s: 11522186542362674728 
725751239 122635360 289806688369  66756 125333337 parentesis_s: 17182621974446259104 
942228183 206705636 181647386447  65411 211253159 parentesis_s: 5861751110308326428 
1062431719 262810186 170213013392  64514 268592010 parentesis_s: 201315678225290678 
781905564 142347140 294960027321  66441 145478777 parentesis_s: 11522186542399616124 
732852955 125047157 322562983979  66718 127798194 parentesis_s: 17182621974443847307 
1049703749 256550954 182396573683  64614 262195074 parentesis_s: 5861751110258481110 
762952857 135530033 304236305380  66550 138511693 parentesis_s: 11522186542406433231 
763870588 135856278 311718607801  66545 138845116 parentesis_s: 11522186542406106986 
943831795 207409834 185057406368  65400 211972850 parentesis_s: 5861751110307622230 
957414835 213422618 209852943030  65304 218117915 parentesis_s: 5861751110301609446 
753171192 132077104 248792383430  66605 134982800 parentesis_s: 11522186542409886160 
983686239 225295921 223144867176  65114 230252431 parentesis_s: 5861751110289736143 
789956470 145293591 280221407764  66394 148490049 parentesis_s: 11522186542396669673 
778634508 141158629 336924440589  66460 144264118 parentesis_s: 11522186542400804635 
843691225 165732317 270660255365  66067 169378427 parentesis_s: 11522186542376230947 
805785531 151174683 250205280530  66300 154500526 parentesis_s: 11522186542390788581 
1032849093 248378433 156812540806  64744 253842758 parentesis_s: 5861751110266653631 
788341261 144700040 266483481679  66403 147883440 parentesis_s: 11522186542397263224 
1008060816 236599382 227100310145  64933 241804568 parentesis_s: 5861751110278432682 
971934612 219945071 204551472912  65199 224783862 parentesis_s: 5861751110295086993 
894618444 186344180 223575909126  65737 190443751 parentesis_s: 11522186542355619084 
793706055 146676158 280698585219  66372 149903033 parentesis_s: 11522186542395287106 
834116055 161991825 261468117389  66127 165555645 parentesis_s: 11522186542379971439 
984074009 225473580 187514345932  65111 230433998 parentesis_s: 5861751110289558484 
774359130 139612719 297198796482  66485 142684198 parentesis_s: 11522186542402350545 
952306625 211151295 189428609840  65340 215796623 parentesis_s: 5861751110303880769 
1006436974 235837740 175035009364  64945 241026170 parentesis_s: 5861751110279194324 
1015514311 240111098 149424400553  64877 245393542 parentesis_s: 5861751110274920966 
1011874385 238392914 163427037370  64904 243637558 parentesis_s: 5861751110276639150 
746136332 129621342 312986164116  66645 132473011 parentesis_s: 17182621974439273122 
937386783 204586885 194678906677  65445 209087796 parentesis_s: 5861751110310445179 
939856931 205666537 221380964541  65428 210191200 parentesis_s: 5861751110309365527 
872472759 177232715 206622846164  65883 181131834 parentesis_s: 11522186542364730549 
945002001 207924466 218620890049  65392 212498804 parentesis_s: 5861751110307107598 
725374279 122507997 313254741334  66758 125203172 parentesis_s: 17182621974446386467 
905334321 190835034 264159527465  65665 195033404 parentesis_s: 11522186542351128230 
917227606 195881929 204596629594  65584 200191331 parentesis_s: 11522186542346081335 
976458163 221997160 193701131242  65167 226881097 parentesis_s: 5861751110293034904 
757274322 133520085 304814526048  66582 136457526 parentesis_s: 11522186542408443179 
777296770 140674009 295390586017  66468 143768837 parentesis_s: 11522186542401289255 
896727395 187223782 240241522194  65723 191342705 parentesis_s: 11522186542354739482 
946879397 208751436 185290258111  65379 213343967 parentesis_s: 5861751110306280628 
1032005855 247973037 193582083963  64751 253428443 parentesis_s: 5861751110267059027 
1054985653 259139278 172338588324  64572 264840342 parentesis_s: 5861751110255892786 
795671804 147403594 271472739066  66360 150646473 parentesis_s: 11522186542394559670 
762744748 135456107 309959409635  66551 138436141 parentesis_s: 11522186542406507157 
787557171 144412344 297143387946  66408 147589415 parentesis_s: 11522186542397550920 
724532841 122223942 338692073966  66763 124912868 parentesis_s: 17182621974446670522 
761015648 134842660 307879480897  66561 137809198 parentesis_s: 11522186542407120604 
829576156 160233257 283354067571  66155 163758388 parentesis_s: 11522186542381730007 
972177678 220055095 210169756477  65198 224896307 parentesis_s: 5861751110294976969 
720951070 121018487 335934970742  66782 123680893 parentesis_s: 17182621974447875977 
972824849 220348170 168622974769  65193 225195829 parentesis_s: 5861751110294683894 
849693203 168098727 231715260268  66029 171796898 parentesis_s: 11522186542373864537 
1066606320 264879558 148940023823  64480 270706908 parentesis_s: 201315678223221306 
833331327 161687168 293100386510  66132 165244285 parentesis_s: 11522186542380276096 
918198144 196296682 210615062546  65578 200615208 parentesis_s: 11522186542345666582 
762979175 135539383 305583632717  66550 138521249 parentesis_s: 11522186542406423881 
800046602 149028973 254094214135  66334 152307610 parentesis_s: 11522186542392934291 
718762911 120284995 339188384290  66794 122931264 parentesis_s: 17182621974448609469 
992264279 229242350 149611777061  65051 234285681 parentesis_s: 5861751110285789714 
784349202 143238266 258674433296  66427 146389507 parentesis_s: 11522186542398724998 
978097136 222743024 194117759599  65155 227643370 parentesis_s: 5861751110292289040 
892841103 185604494 204903342249  65749 189687792 parentesis_s: 11522186542356358770 
756301030 133177090 295384088004  66588 136106985 parentesis_s: 11522186542408786174 
883416864 181706937 221925732404  65811 185704489 parentesis_s: 11522186542360256327 
762408073 135336553 315955170859  66553 138313957 parentesis_s: 11522186542406626711 
747504225 130097047 329764322639  66637 132959182 parentesis_s: 17182621974438797417 
772241191 138850057 296716674635  66497 141904758 parentesis_s: 11522186542403113207 
847010302 167038862 263249942298  66046 170713716 parentesis_s: 11522186542374924402 
912834984 194010256 217243047792  65614 198278481 parentesis_s: 11522186542347953008 
767674966 137212884 275202565969  66523 140231567 parentesis_s: 11522186542404750380 
723000991 121707663 340425186289  66771 124385231 parentesis_s: 17182621974447186801 
1016326373 240495264 173404072354  64871 245786159 parentesis_s: 5861751110274536800 
892177196 185328570 221681075917  65753 189405798 parentesis_s: 11522186542356634694 
756299441 133176530 311934816571  66588 136106413 parentesis_s: 11522186542408786734 
999499475 232597626 177659477576  64997 237714773 parentesis_s: 5861751110282434438 
963819704 216287658 250221074152  65258 221045986 parentesis_s: 5861751110298744406 
772197751 138834437 281575460998  66497 141888794 parentesis_s: 11522186542403128827 
998731647 232240395 171686178490  65003 237349683 parentesis_s: 5861751110282791669 
757491205 133596576 298065151050  66581 136535700 parentesis_s: 11522186542408366688 
882577047 181361624 201732268822  65817 185351579 parentesis_s: 11522186542360601640 
837951613 163485041 236414821517  66103 167081711 parentesis_s: 11522186542378478223 
1074418332 268773816 147671119059  64418 274686839 parentesis_s: 201315678219327048 
792803225 146342663 297653037161  66377 149562201 parentesis_s: 11522186542395620601 
840809179 164601969 280699135139  66085 168223212 parentesis_s: 11522186542377361295 
764926823 136232246 267645594201  66539 139229355 parentesis_s: 11522186542405731018 
835801885 162647289 243027888462  66116 166225529 parentesis_s: 11522186542379315975 
1013997255 239394240 179683929539  64888 244660913 parentesis_s: 5861751110275637824 
779198856 141363324 289680991261  66457 144473317 parentesis_s: 11522186542400599940 
921385022 197661658 213879247389  65556 202010214 parentesis_s: 11522186542344301606 
1072167329 267648785 160199043125  64436 273537058 parentesis_s: 201315678220452079 
732496005 124925374 309428724289  66720 127673732 parentesis_s: 17182621974443969090 
719201888 120431966 284276499247  66792 123081469 parentesis_s: 17182621974448462498 
908545744 192191304 247697414488  65643 196419512 parentesis_s: 11522186542349771960 
825259898 158570217 264762923328  66181 162058761 parentesis_s: 11522186542383393047 
726503567 122889744 308075261884  66752 125593318 parentesis_s: 17182621974446004720 
811549257 153345101 289293037133  66265 156718693 parentesis_s: 11522186542388618163 
955363915 212509233 222126382874  65318 217184436 parentesis_s: 5861751110302522831 
905260818 190804048 205203364342  65666 195001737 parentesis_s: 11522186542351159216 
876949718 179056266 211560721789  65854 182995503 parentesis_s: 11522186542362906998 
792785611 146336160 275863841456  66377 149555555 parentesis_s: 11522186542395627104 
927647081 200357545 208928352145  65513 204765410 parentesis_s: 5861751110314674519 
750738066 131225130 311974517406  66619 134112082 parentesis_s: 17182621974437669334 
887036404 183198969 247346188515  65787 187229346 parentesis_s: 11522186542358764295 
743573627 128732467 270811483563  66659 131564581 parentesis_s: 17182621974440161997 
957030366 213251244 223819933104  65307 217942771 parentesis_s: 5861751110301780820 
905769176 191018404 217128014890  65662 195220808 parentesis_s: 11522186542350944860 
955641141 212632583 207412712036  65316 217310499 parentesis_s: 5861751110302399481 
754328027 132483144 352783436396  66599 135397773 parentesis_s: 11522186542409480120 
718009452 120032944 269813439028  66798 122673668 parentesis_s: 17182621974448861520 
850938161 168591680 278428109386  66021 172300696 parentesis_s: 11522186542373371584 
986790429 226720085 158122550796  65091 231707926 parentesis_s: 5861751110288311979 
1058395852 260817301 168883684731  64545 266555281 parentesis_s: 5861751110254214763 
836399464 162879951 194754958185  66112 166463309 parentesis_s: 11522186542379083313 
870356974 176374163 189552079239  65897 180254394 parentesis_s: 11522186542365589101 
940984794 206160448 222997201081  65420 210695977 parentesis_s: 5861751110308871616 
718330853 120140429 346668120041  66796 122783518 parentesis_s: 17182621974448754035 
915339889 195076482 233896569154  65597 199368164 parentesis_s: 11522186542346886782 
935875247 203927624 152689866356  65456 208414031 parentesis_s: 5861751110311104440 
901564035 189248870 224576676077  65691 193412345 parentesis_s: 11522186542352714394 
877461904 179265484 212212660177  65850 183209324 parentesis_s: 11522186542362697780 
845287739 166360140 260667114900  66057 170020063 parentesis_s: 11522186542375603124 
870485721 176426346 241976977010  65896 180307725 parentesis_s: 11522186542365536918 
995390128 230688952 164460507616  65028 235764108 parentesis_s: 5861751110284343112 
736208871 126195024 280387966056  66699 128971314 parentesis_s: 17182621974442699440 
